Nº PARTE,FECHA,AÑO,MES,RANGO HORARIO,DIA SEMANA,DISTRITO,LUGAR ACCIDENTE,TIPO ACCIDENTE,Nº VICTIMAS *,CPFA Granizo,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Barro,CPSV Grava Suelta,CPSV Hielo,CPSV Seca Y Limpia,GRAVE,N_PERSONAS_IMPLICADAS,INCLUYE_PEATON,INCLUYE_MOTO,INCLUYE_BICI,INCLUYE_EDAD_RIESGO,HORA,ES_FINDE,ES_CRUCE,TIPO_VIA,N_VICTIMAS_LOG
2012/2975,2012-03-29,2012,3,DE 8:00 A 8:59,JUEVES,CHAMBERI,PLAZA DE ALONSO MARTINEZ - PLAZA DE SANTA BARBARA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,1,PLAZA,0.6931471805599453
2012/2935,2012-03-29,2012,3,DE 8:00 A 8:59,JUEVES,LATINA,CARRETERA DE BOADILLA DEL MONTE NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,8,0,0,CARRETERA,0.6931471805599453
2012/2945,2012-03-29,2012,3,DE 8:00 A 8:59,JUEVES,TETUAN,CALLE DEL CAPITAN HAYA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,0,CALLE,0.6931471805599453
2012/2934,2012-03-29,2012,3,DE 9:00 A 9:59,JUEVES,ARGANZUELA,CALLE DE TITAN - CALLE DE MENDEZ ALVARO,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,9,0,1,CALLE,0.6931471805599453
2012/2932,2012-03-29,2012,3,DE 9:00 A 9:59,JUEVES,ARGANZUELA,PASEO DE LAS DELICIAS - CALLE DE DELICIAS,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,9,0,1,PASEO,1.0986122886681098
2012/2969,2012-03-29,2012,3,DE 9:00 A 9:59,JUEVES,CENTRO,CALLE  GRAN VIA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,9,0,0,CALLE,0.6931471805599453
2012/2974,2012-03-29,2012,3,DE 10:00 A 10:59,JUEVES,CENTRO,CALLE DE LA PUEBLA - CALLE DEL BARCO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,1,CALLE,0.6931471805599453
2012/2941,2012-03-29,2012,3,DE 10:00 A 10:59,JUEVES,CIUDAD LINEAL,CALLE DE GERMAN PEREZ CARRASCO - CALLE DE BOLDANO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,10,0,1,CALLE,0.6931471805599453
2012/2942,2012-03-29,2012,3,DE 12:00 A 12:59,JUEVES,CHAMARTIN,AVENIDA DE AMERICA NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,12,0,0,AVENIDA,1.0986122886681098
2012/2980,2012-03-29,2012,3,DE 12:00 A 12:59,JUEVES,CHAMBERI,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,12,0,0,PASEO,0.6931471805599453
2012/2971,2012-03-29,2012,3,DE 13:00 A 13:59,JUEVES,VILLAVERDE,AVENIDA DE ANDALUCIA KM.,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,13,0,0,AVENIDA,1.0986122886681098
2012/2970,2012-03-29,2012,3,DE 14:00 A 14:59,JUEVES,LATINA,CALLE DE LOS YEBENES NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,0,CALLE,0.6931471805599453
2012/2948,2012-03-29,2012,3,DE 15:00 A 15:59,JUEVES,FUENCARRAL-EL PARDO,CALLE DE LA CABRERA - CALLE DE CANDIDO MATEOS,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,1,15,0,1,CALLE,0.6931471805599453
2012/2996,2012-03-29,2012,3,DE 15:00 A 15:59,JUEVES,SALAMANCA,CALLE DE ALCALA - CALLE DE RUFINO BLANCO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,15,0,1,CALLE,0.6931471805599453
2012/2989,2012-03-29,2012,3,DE 16:00 A 16:59,JUEVES,CIUDAD LINEAL,CALLE DE SERVANDO BATANERO NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,16,0,0,CALLE,0.6931471805599453
2012/2951,2012-03-29,2012,3,DE 16:00 A 16:59,JUEVES,SALAMANCA,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,16,0,0,PASEO,0.6931471805599453
2012/2985,2012-03-29,2012,3,DE 16:00 A 16:59,JUEVES,TETUAN,CALLE DE ORENSE - AVENIDA DEL GENERAL PERON,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,16,0,1,AVENIDA,0.6931471805599453
2012/2952,2012-03-29,2012,3,DE 17:00 A 17:59,JUEVES,PUENTE DE VALLECAS,CALLE DEL PUERTO DE BALBARAN - CALLE DE CANDILEJAS,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,17,0,1,CALLE,0.6931471805599453
2012/2955,2012-03-29,2012,3,DE 18:00 A 18:59,JUEVES,MORATALAZ,CALLE DE LA FUENTE CARRANTONA - AVENIDA DEL DOCTOR GARCIA TAPIA,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,18,0,1,AVENIDA,1.0986122886681098
2012/2957,2012-03-29,2012,3,DE 19:00 A 19:59,JUEVES,SAN BLAS,CALLE DE SUECIA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,19,0,0,CALLE,0.6931471805599453
2012/2961,2012-03-29,2012,3,DE 20:00 A 20:59,JUEVES,CENTRO,CALLE DE LUIS VELEZ DE GUEVARA - CALLE DE LA MAGDALENA,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,20,0,1,CALLE,0.6931471805599453
2012/2993,2012-03-29,2012,3,DE 20:00 A 20:59,JUEVES,LATINA,CALLE DEL GENERAL MILLAN ASTRAY NUM,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,20,0,0,CALLE,0.6931471805599453
2012/2984,2012-03-29,2012,3,DE 20:00 A 20:59,JUEVES,TETUAN,CALLE DEL MARQUES DE VIANA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0,0,CALLE,0.6931471805599453
2012/2959,2012-03-29,2012,3,DE 20:00 A 20:59,JUEVES,VILLAVERDE,CALLE DE JUAN JOSE MARTINEZ SECO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,20,0,0,CALLE,0.6931471805599453
2012/2962,2012-03-29,2012,3,DE 23:00 A 23:59,JUEVES,CIUDAD LINEAL,CALLE DE JOSEFA VALCARCEL NUM,CHOQUE CON OBJETO FIJO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,23,0,0,CALLE,0.6931471805599453
2012/2964,2012-03-29,2012,3,DE 23:00 A 23:59,JUEVES,RETIRO,AVENIDA DEL MEDITERRANEO - CALLE DE ABTAO,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,23,0,1,AVENIDA,0.6931471805599453
2012/2968,2012-03-30,2012,3,DE 00:00 A 00:59,VIERNES,ARGANZUELA,AVENIDA DEL PLANETARIO - CALLE DE MENDEZ ALVARO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,AVENIDA,0.6931471805599453
2012/3002,2012-03-30,2012,3,DE 3:00 A 3:59,VIERNES,MONCLOA-ARAVACA,CALLE DE LA PRINCESA - CALLE DEL DUQUE DE LIRIA,COLISIÓN DOBLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,1,CALLE,1.3862943611198906
2012/3096,2012-03-30,2012,3,DE 7:00 A 7:59,VIERNES,CHAMARTIN,PLAZA DE LA REPUBLICA ARGENTINA NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,7,0,0,PLAZA,1.0986122886681098
2012/2977,2012-03-30,2012,3,DE 7:00 A 7:59,VIERNES,HORTALEZA,CALLE DE SILVANO NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,7,0,0,CALLE,0.6931471805599453
2012/2986,2012-03-30,2012,3,DE 7:00 A 7:59,VIERNES,TETUAN,PASEO DE LA CASTELLANA - PLAZA DE LIMA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,7,0,1,PASEO,0.6931471805599453
2012/2976,2012-03-30,2012,3,DE 8:00 A 8:59,VIERNES,ARGANZUELA,PASEO DE LAS DELICIAS NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,8,0,0,PASEO,0.6931471805599453
2012/3015,2012-03-30,2012,3,DE 8:00 A 8:59,VIERNES,CHAMBERI,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,0,CALLE,0.6931471805599453
2012/2978,2012-03-30,2012,3,DE 8:00 A 8:59,VIERNES,MORATALAZ,CALLE DE LA FUENTE CARRANTONA - CALLE DE LA HACIENDA DE PAVONES,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8,0,1,CALLE,0.6931471805599453
2012/2973,2012-03-30,2012,3,DE 8:00 A 8:59,VIERNES,VILLA DE VALLECAS,AVENIDA DE LA GRAN VIA DEL SURESTE - ACCESO A LA AVENIDA DEL MEDITERRANEO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,1,AVENIDA,1.0986122886681098
2012/3124,2012-03-30,2012,3,DE 9:00 A 9:59,VIERNES,SALAMANCA,CALLE DE VELAZQUEZ NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,CALLE,0.6931471805599453
2012/2981,2012-03-30,2012,3,DE 10:00 A 10:59,VIERNES,RETIRO,PASEO DEL PRADO - PLAZA DE CANOVAS DEL CASTILLO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,10,0,1,PASEO,0.6931471805599453
2012/2972,2012-03-30,2012,3,DE 10:00 A 10:59,VIERNES,TETUAN,CALLE DE SINESIO DELGADO - GLORIETA DE PIEDRAFITA DEL CEBRERO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,10,0,1,GLORIETA,1.0986122886681098
2012/3117,2012-03-30,2012,3,DE 11:00 A 11:59,VIERNES,CIUDAD LINEAL,CALLE DE ARTURO SORIA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,11,0,0,CALLE,0.6931471805599453
2012/3060,2012-03-30,2012,3,DE 11:00 A 11:59,VIERNES,HORTALEZA,CARRETERA DE CANILLAS - CALLE DE LA VILLA DE CHURRIANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,11,0,1,CARRETERA,0.6931471805599453
2012/3041,2012-03-30,2012,3,DE 13:00 A 13:59,VIERNES,CIUDAD LINEAL,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,13,0,0,AUTOVIA,0.6931471805599453
2012/3115,2012-03-30,2012,3,DE 13:00 A 13:59,VIERNES,CIUDAD LINEAL,CALLE DE RAMIREZ DE ARELLANO - CALLE DE AGASTIA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,13,0,1,CALLE,0.6931471805599453
2012/3008,2012-03-30,2012,3,DE 13:00 A 13:59,VIERNES,MONCLOA-ARAVACA,PARQUE DE LA CASA DE CAMPO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,0,0,OTROS,0.6931471805599453
2012/2994,2012-03-30,2012,3,DE 13:00 A 13:59,VIERNES,TETUAN,PLAZA DE CASTILLA - PASEO DE LA CASTELLANA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,13,0,1,PASEO,0.6931471805599453
2012/3020,2012-03-30,2012,3,DE 14:00 A 14:59,VIERNES,FUENCARRAL-EL PARDO,AVENIDA DE MONFORTE DE LEMOS NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,0,AVENIDA,0.6931471805599453
2012/3066,2012-03-30,2012,3,DE 14:00 A 14:59,VIERNES,MONCLOA-ARAVACA,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,0,AUTOVIA,0.6931471805599453
2012/2992,2012-03-30,2012,3,DE 14:00 A 14:59,VIERNES,RETIRO,AVENIDA DE LA CIUDAD DE BARCELONA - CALLE DE LA CARIDAD,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,14,0,1,AVENIDA,1.0986122886681098
2012/3206,2012-03-30,2012,3,DE 15:00 A 15:59,VIERNES,CARABANCHEL,CALLE  30  XL KM.,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,15,0,0,CALLE,0.6931471805599453
2012/3053,2012-03-30,2012,3,DE 15:00 A 15:59,VIERNES,HORTALEZA,AVENIDA DE MANOTERAS NUM,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,15,0,0,AVENIDA,0.6931471805599453
2012/2998,2012-03-30,2012,3,DE 15:00 A 15:59,VIERNES,SAN BLAS,AUTOVIA  M-40 - AVENIDA DE ARCENTALES,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,15,0,1,AUTOVIA,0.6931471805599453
2012/2990,2012-03-30,2012,3,DE 15:00 A 15:59,VIERNES,USERA,AUTOVIA  M-30 CALZADA 2 KM.,COLISIÓN MÚLTIPLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,15,0,0,AUTOVIA,1.0986122886681098
2012/2991,2012-03-30,2012,3,DE 15:00 A 15:59,VIERNES,VILLAVERDE,AVENIDA DE ANDALUCIA KM.,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,15,0,0,AVENIDA,0.6931471805599453
2012/3050,2012-03-30,2012,3,DE 16:00 A 16:59,VIERNES,CHAMARTIN,PASEO DE LA CASTELLANA NUM,COLISIÓN MÚLTIPLE,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,16,0,0,PASEO,1.3862943611198906
2012/2997,2012-03-30,2012,3,DE 16:00 A 16:59,VIERNES,CIUDAD LINEAL,CALLE DE ARTURO SORIA - CALLE DE NAVARRO AMANDI,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,16,0,1,CALLE,0.6931471805599453
2012/2995,2012-03-30,2012,3,DE 16:00 A 16:59,VIERNES,MONCLOA-ARAVACA,CALLE DE LOS PIRINEOS - CALLE DE FRANCOS RODRIGUEZ,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,1,16,0,1,CALLE,0.6931471805599453
2012/3255,2012-03-30,2012,3,DE 16:00 A 16:59,VIERNES,USERA,CALLE DE MOREJA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,16,0,0,CALLE,0.6931471805599453
2012/3207,2012-03-30,2012,3,DE 17:00 A 17:59,VIERNES,USERA,CALLE  30  14RR KM.,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,17,0,0,CALLE,0.6931471805599453
2012/3044,2012-03-30,2012,3,DE 18:00 A 18:59,VIERNES,CHAMBERI,AVENIDA DE PABLO IGLESIAS - CALLE DEL MARQUES DE LEMA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,18,0,1,AVENIDA,0.6931471805599453
2012/3000,2012-03-30,2012,3,DE 18:00 A 18:59,VIERNES,FUENCARRAL-EL PARDO,CALLE DE LA ISLA DE TAVIRA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,18,0,0,CALLE,0.6931471805599453
2012/3001,2012-03-30,2012,3,DE 20:00 A 20:59,VIERNES,SALAMANCA,CALLE DE SERRANO - CALLE DE JUAN BRAVO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,20,0,1,CALLE,0.6931471805599453
2012/3051,2012-03-30,2012,3,DE 20:00 A 20:59,VIERNES,VILLA DE VALLECAS,CALLE DEL CONGOSTO - CALLE DE PEÑA CERVERA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,20,0,1,CALLE,0.6931471805599453
2012/3072,2012-03-30,2012,3,DE 21:00 A 21:59,VIERNES,CIUDAD LINEAL,CALLE DE NICOLAS SALMERON NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,21,0,0,CALLE,0.6931471805599453
2012/3021,2012-03-30,2012,3,DE 22:00 A 22:59,VIERNES,CHAMARTIN,PASEO DE LA CASTELLANA NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,22,0,0,PASEO,1.0986122886681098
2012/3040,2012-03-30,2012,3,DE 22:00 A 22:59,VIERNES,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,22,0,0,AVENIDA,0.6931471805599453
2012/3003,2012-03-30,2012,3,DE 23:00 A 23:59,VIERNES,ARGANZUELA,CALLE DEL COMERCIO NUM,CAÍDA MOTOCICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,23,0,0,CALLE,0.6931471805599453
2012/3010,2012-03-30,2012,3,DE 23:00 A 23:59,VIERNES,CHAMBERI,CALLE DE SANTA ENGRACIA - CALLE DE MANUEL CORTINA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,23,0,1,CALLE,0.6931471805599453
2012/3070,2012-03-30,2012,3,DE 23:00 A 23:59,VIERNES,MORATALAZ,CALLE DE LA FUENTE CARRANTONA - CALLE DE LYON,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,23,0,1,CALLE,0.6931471805599453
2012/3004,2012-03-31,2012,3,DE 1:00 A 1:59,SABADO,ARGANZUELA,GLORIETA DE PUERTA DE TOLEDO NUM,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,GLORIETA,1.0986122886681098
2012/3005,2012-03-31,2012,3,DE 2:00 A 2:59,SABADO,RETIRO,AVENIDA DE LA CIUDAD DE BARCELONA - AUTOVIA  M-30 CALZADA 1,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,1,AUTOVIA,0.6931471805599453
2012/3073,2012-03-31,2012,3,DE 7:00 A 7:59,SABADO,SALAMANCA,CALLE DE SERRANO - CALLE DE DIEGO DE LEON,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,7,1,1,CALLE,0.6931471805599453
2012/3095,2012-03-31,2012,3,DE 13:00 A 13:59,SABADO,CARABANCHEL,AVENIDA DE LA PESETA - AVENIDA DE CARABANCHEL ALTO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,13,1,1,AVENIDA,0.6931471805599453
2012/3036,2012-03-31,2012,3,DE 13:00 A 13:59,SABADO,MONCLOA-ARAVACA,PARQUE DE LA CASA DE CAMPO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,13,1,0,OTROS,0.6931471805599453
2012/3016,2012-03-31,2012,3,DE 13:00 A 13:59,SABADO,SAN BLAS,CALLE DEL BUTRON NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,13,1,0,CALLE,0.6931471805599453
2012/3019,2012-03-31,2012,3,DE 15:00 A 15:59,SABADO,SAN BLAS,CALLE DE SAN MARIANO - CALLE DE SANTA TECLA,CAÍDA CICLOMOTOR,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,15,1,1,CALLE,0.6931471805599453
2012/3068,2012-03-31,2012,3,DE 17:00 A 17:59,SABADO,CENTRO,CALLE DEL MESON DE PAREDES - RONDA DE VALENCIA,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,17,1,1,RONDA,0.6931471805599453
2012/3028,2012-03-31,2012,3,DE 17:00 A 17:59,SABADO,VILLAVERDE,CALLE DE BURJASOT - CALLE DE BENIMAMET,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,1,1,17,1,1,CALLE,0.6931471805599453
2012/3074,2012-03-31,2012,3,DE 18:00 A 18:59,SABADO,SALAMANCA,CALLE DE GOYA - CALLE DE VELAZQUEZ,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,18,1,1,CALLE,0.6931471805599453
2012/3029,2012-03-31,2012,3,DE 19:00 A 19:59,SABADO,VILLAVERDE,AVENIDA DE ANDALUCIA - CALLE DE SAN DALMACIO,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,19,1,1,AVENIDA,0.6931471805599453
2012/3031,2012-04-01,2012,4,DE 00:00 A 00:59,DOMINGO,CENTRO,RONDA DE ATOCHA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,RONDA,0.6931471805599453
2012/3059,2012-04-01,2012,4,DE 00:00 A 00:59,DOMINGO,PUENTE DE VALLECAS,AVENIDA DE LA ALBUFERA NUM,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,AVENIDA,0.6931471805599453
2012/3039,2012-04-01,2012,4,DE 1:00 A 1:59,DOMINGO,RETIRO,AVENIDA DE LA CIUDAD DE BARCELONA - CALLE DE VIGO,COLISIÓN DOBLE,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,1,AVENIDA,1.0986122886681098
2012/3033,2012-04-01,2012,4,DE 2:00 A 2:59,DOMINGO,RETIRO,AVENIDA DEL MEDITERRANEO NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,2,1,0,AVENIDA,0.6931471805599453
2012/3034,2012-04-01,2012,4,DE 3:00 A 3:59,DOMINGO,ARGANZUELA,PASEO DE SANTA MARIA DE LA CABEZA - PASEO DE LA ESPERANZA,CHOQUE CON OBJETO FIJO,3,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,3,1,1,PASEO,1.3862943611198906
2012/3035,2012-04-01,2012,4,DE 4:00 A 4:59,DOMINGO,CENTRO,CALLE DE LAS HILERAS - CALLE DEL ARENAL,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,4,1,1,CALLE,0.6931471805599453
2012/3058,2012-04-01,2012,4,DE 4:00 A 4:59,DOMINGO,PUENTE DE VALLECAS,CALLE DE VILLUERCAS NUM,OTRAS CAUSAS,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4,1,0,CALLE,0.6931471805599453
2012/3038,2012-04-01,2012,4,DE 7:00 A 7:59,DOMINGO,CHAMARTIN,PASEO DE LA CASTELLANA - CALLE DE PANAMA,CHOQUE CON OBJETO FIJO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,7,1,1,PASEO,1.0986122886681098
2012/3097,2012-04-01,2012,4,DE 9:00 A 9:59,DOMINGO,CARABANCHEL,CALLE DE LA INMACULADA CONCEPCION - CALLE DEL CONDE DE VISTAHERMOSA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,9,1,1,CALLE,0.6931471805599453
2012/3042,2012-04-01,2012,4,DE 11:00 A 11:59,DOMINGO,TETUAN,CALLE DE MARIANELA NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,11,1,0,CALLE,0.6931471805599453
2012/3248,2012-04-01,2012,4,DE 12:00 A 12:59,DOMINGO,CIUDAD LINEAL,AUTOVIA  M-23 ENTRADA - AUTOVIA  M-30 CALZADA 2,COLISIÓN MÚLTIPLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,12,1,1,AUTOVIA,0.6931471805599453
2012/3114,2012-04-01,2012,4,DE 13:00 A 13:59,DOMINGO,CENTRO,CALLE DE ALCALA NUM,CAÍDA BICICLETA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,13,1,0,CALLE,0.6931471805599453
2012/3064,2012-04-01,2012,4,DE 13:00 A 13:59,DOMINGO,CENTRO,PLAZA DE CIBELES - CALLE DE ALCALA,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,13,1,1,CALLE,0.6931471805599453
2012/3049,2012-04-01,2012,4,DE 14:00 A 14:59,DOMINGO,ARGANZUELA,CALLE DE JAIME EL CONQUISTADOR NUM,ATROPELLO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,14,1,0,CALLE,0.6931471805599453
2012/3052,2012-04-01,2012,4,DE 16:00 A 16:59,DOMINGO,PUENTE DE VALLECAS,AVENIDA DE BUENOS AIRES - AVENIDA DE MIGUEL HERNANDEZ,COLISIÓN DOBLE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,1,16,1,1,AVENIDA,0.6931471805599453
2012/3062,2012-04-01,2012,4,DE 22:00 A 22:59,DOMINGO,CENTRO,PLAZA DE COLON - CALLE DE GENOVA,CHOQUE CON OBJETO FIJO,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22,1,1,CALLE,0.6931471805599453
